X Y1 Y2 Y3 Y4 Y5 Y6 Y7 Y8 Y9 Y10
0.000000000000000000e+00 7.071067811865475727e-01 7.071067811865475727e-01 9.999999999999998890e-01 6.931471805599452862e-01 1.105170918075647712e+00 5.546944883380027225e-01 -1.095690433739286096e+00 6.000000000000000000e+00 1.000000000000000000e+01
3.623188405797101580e-02 7.322569108303849106e-01 6.810284990667730964e-01 1.075222126289591573e+00 7.093200398055462541e-01 1.109182423363751502e+00 5.113420988698180736e-02 2.811743979258332082e+00 3.000000000000000000e+00 1.400000000000000000e+01
7.246376811594203160e-02 7.564458757917554843e-01 6.540562949759325395e-01 1.156545516956748454e+00 7.252354951114458048e-01 1.113208489453640260e+00 4.488668423238892924e-01 1.758915777021331728e+00 5.000000000000000000e+00 8.000000000000000000e+00
1.086956521739130543e-01 7.796419254944852995e-01 6.262255727860779331e-01 1.244985767709641644e+00 7.409016118558451325e-01 1.117249169197531034e+00 1.522511848191248296e+00 2.267164825798794858e+00 7.000000000000000000e+00 1.200000000000000000e+01
1.449275362318840632e-01 8.018146126687468733e-01 5.975728632651146066e-01 1.341785515974844412e+00 7.563260821814767887e-01 1.121304515639481858e+00 2.867845685633696462e-01 1.364282888606779265e+00 7.000000000000000000e+00 1.100000000000000000e+01
1.811594202898550721e-01 8.229348333163233331e-01 5.681357761263017281e-01 1.448482683008115224e+00 7.715162476754521270e-01 1.125374582016087865e+00 7.632373787843795832e-01 -3.799099035157176701e-02 1.000000000000000000e+01 8.000000000000000000e+00
2.173913043478261087e-01 8.429748649126849180e-01 5.379529506615244872e-01 1.567004816826588431e+00 7.864791203521644958e-01 1.129459421757180504e+00 1.819514255442712392e+00 3.058516749300213888e+00 1.000000000000000000e+01 1.200000000000000000e+01
2.536231884057971175e-01 8.619084027957369942e-01 5.070640050231346452e-01 1.699801986055809122e+00 8.012214020893678734e-01 1.133559088486528532e+00 6.823739901321888013e-01 -4.671847756652322547e-01 7.000000000000000000e+00 6.000000000000000000e+00
2.898550724637681264e-01 8.797105946934721254e-01 4.755094842209328654e-01 1.850037956939546424e+00 8.157495026522777470e-01 1.137673636022542123e+00 1.151023519820765451e+00 3.186604116263547670e+00 7.000000000000000000e+00 1.200000000000000000e+01
3.260869565217391353e-01 8.963580733452068960e-01 4.433308069025529430e-01 2.021871837889741563e+00 8.300695564270262894e-01 1.141803118378979187e+00 1.613322077023924273e-01 1.646214800879226337e+00 7.000000000000000000e+00 1.000000000000000000e+01
3.623188405797101441e-01 9.118289871735841823e-01 4.105702109871045558e-01 2.220884425544023433e+00 8.441874379728112610e-01 1.145947589765655028e+00 1.074489707774130220e+00 -2.453207475675061477e+00 3.000000000000000000e+00 1.000000000000000000e+01
3.985507246376811530e-01 9.261030289670812987e-01 3.772706982234338979e-01 2.454744122265780426e+00 8.581087764914192562e-01 1.150107104589153328e+00 9.236116867815173936e-01 -3.289103659513882838e-01 5.000000000000000000e+00 1.100000000000000000e+01
4.347826086956522174e-01 9.391614625353734702e-01 3.434759777457780938e-01 2.734285724140186336e+00 8.718389693033211651e-01 1.154281717453540690e+00 1.133527906707961774e+00 -2.442473413074096822e+00 7.000000000000000000e+00 1.200000000000000000e+01
4.710144927536232262e-01 9.509871473025662825e-01 3.092304087009023483e-01 3.075335156389460423e+00 8.853831944110783780e-01 1.158471483161082949e+00 8.993951095333720946e-01 2.047964364811585489e-02 1.100000000000000000e+01 1.400000000000000000e+01
5.072463768115942351e-01 9.615645608060157112e-01 2.745789420220240418e-01 3.501960324142003866e+00 8.987464222232455224e-01 1.162676456712965933e+00 5.676139098860679688e-01 4.630057366797584173e+00 5.000000000000000000e+00 1.400000000000000000e+01
5.434782608695651884e-01 9.708798190712027987e-01 2.395670614259573228e-01 4.052643185971838591e+00 9.119334265051992627e-01 1.166896693310015776e+00 1.610517786539763518e+00 8.276535888204215041e-01 8.000000000000000000e+00 1.000000000000000000e+01
5.797101449275362528e-01 9.789206948359192584e-01 2.042407237109214735e-01 4.792975059280858652e+00 9.249487946172696429e-01 1.171132248353424554e+00 3.123178319517698753e-01 3.757563666443048955e+00 4.000000000000000000e+00 9.000000000000000000e+00
6.159420289855073172e-01 9.856766335998431439e-01 1.686462984333798043e-01 5.844638410425675445e+00 9.377969370951186878e-01 1.175383177445477711e+00 2.584536196367059890e-01 2.269889821561696941e+00 7.000000000000000000e+00 9.000000000000000000e+00
6.521739130434782705e-01 9.911387674784370994e-01 1.328305070430910173e-01 7.461680223481384822e+00 9.504820966224343248e-01 1.179649536390283027e+00 9.403537999177344897e-01 -7.575191439168320606e-01 3.000000000000000000e+00 9.000000000000000000e+00
6.884057971014493349e-01 9.952999268429857382e-01 9.684036155626089826e-02 1.027773864996105857e+01 9.630083564416146436e-01 1.183931381194504695e+00 8.377880592675361893e-01 -1.855268680794375458e+00 5.000000000000000000e+00 1.100000000000000000e+01
7.246376811594202882e-01 9.981546497314915944e-01 6.072310284729703217e-02 1.643780707717775158e+01 9.753796482441616789e-01 1.188228768068096741e+00 3.762901880023037382e-01 -2.915580626776043793e+00 5.000000000000000000e+00 1.200000000000000000e+01
7.608695652173913526e-01 9.996991890180783047e-01 2.452613864016276943e-02 4.076056176984261725e+01 9.875997595789369754e-01 1.192541753425042206e+00 1.486801481594254737e+00 1.536879665534333916e-01 7.000000000000000000e+00 1.000000000000000000e+01
7.971014492753623060e-01 9.999315173314902161e-01 -1.170301871927848479e-02 -8.544218729517147892e+01 9.996723408132061062e-01 1.196870393884093664e+00 5.108476567433606341e-01 -1.051647380925616382e+00 1.000000000000000000e+01 1.100000000000000000e+01
8.333333333333333703e-01 9.988513297162308069e-01 -4.791681462824425031e-02 -2.084552859921253187e+01 1.011600911678479875e+00 1.201214746269515743e+00 4.300967845546028734e-01 1.216044001087638771e+00 8.000000000000000000e+00 1.000000000000000000e+01
8.695652173913044347e-01 9.964600440328501563e-01 -8.406771464748066802e-02 -1.185306449938938655e+01 1.023388867430522042e+00 1.205574867611831635e+00 1.432546326805078207e+00 -1.372479572694875083e+00 1.000000000000000000e+01 1.100000000000000000e+01
9.057971014492753881e-01 9.927607990968522200e-01 -1.201082668952454385e-01 -8.265549281155694317e+00 1.035039484650497332e+00 1.209950815148571834e+00 1.353665358428147725e+00 1.952878522355029345e+00 1.000000000000000000e+01 1.300000000000000000e+01
9.420289855072464524e-01 9.877584505586671781e-01 -1.559911643329232322e-01 -6.332143585072225633e+00 1.046555926712056550e+00 1.214342646325025088e+00 1.117661328152659284e+00 1.014754093913309063e+00 1.000000000000000000e+01 1.300000000000000000e+01
9.782608695652174058e-01 9.814595645300973059e-01 -1.916693068605190287e-01 -5.120588061834657090e+00 1.057941248937181999e+00 1.218750418794992907e+00 4.147596451816326635e-01 2.064664701285762849e+00 5.000000000000000000e+00 1.000000000000000000e+01
1.014492753623188470e+00 9.738724089655993454e-01 -2.270958631405258776e-01 -4.288375822869884502e+00 1.069198403461816493e+00 1.223174190421546292e+00 1.203903442835230209e+00 -1.290916112271720984e+00 3.000000000000000000e+00 1.000000000000000000e+01
1.050724637681159424e+00 9.650069428097202140e-01 -2.622243320690079704e-01 -3.680081612547554393e+00 1.080330243830660564e+00 1.227614019277785129e+00 3.470931303413684610e-01 6.164024646026062815e-01 0.000000000000000000e+00 1.300000000000000000e+01
1.086956521739130377e+00 9.548748029249279901e-01 -2.970086038132226380e-01 -3.214973541727472295e+00 1.091339529339029779e+00 1.232069963647600908e+00 8.531936844577645562e-01 -1.161472612177788744e+00 1.000000000000000000e+01 1.300000000000000000e+01
1.123188405797101552e+00 9.434892888169986724e-01 -3.314030203356543858e-01 -2.846954405730538706e+00 1.102228929138298286e+00 1.236542082026441669e+00 7.980127183002843072e-01 2.739785061590641391e+00 1.000000000000000000e+01 1.000000000000000000e+01
1.159420289855072506e+00 9.308653451780073418e-01 -3.653624353250198853e-01 -2.547786130092783541e+00 1.113001026120209458e+00 1.241030433122079613e+00 1.427417946860690456e+00 2.062602844021347526e+00 6.000000000000000000e+00 1.000000000000000000e+01
1.195652173913043459e+00 9.170195422698386167e-01 -3.988422734555800986e-01 -2.299203477918117411e+00 1.123658320594197457e+00 1.245535075855382479e+00 1.183005946624986260e+00 -1.908363261774210784e+00 5.000000000000000000e+00 1.200000000000000000e+01
1.231884057971014634e+00 9.019700541739641420e-01 -4.317985888969719244e-01 -2.088867535389691277e+00 1.134203233770812336e+00 1.250056069361086264e+00 1.380762402584540194e+00 2.456271518692894062e+00 5.000000000000000000e+00 1.000000000000000000e+01
1.268115942028985588e+00 8.857366349360382696e-01 -4.641881229977596335e-01 -1.908141529377978651e+00 1.144638111063391861e+00 1.254593472988572156e+00 1.463935425721472505e+00 6.972459761432245884e-01 1.200000000000000000e+01 1.300000000000000000e+01
1.304347826086956541e+00 8.683405926366213334e-01 -4.959683610669951004e-01 -1.750798358928638443e+00 1.154965225219241498e+00 1.259147346302645243e+00 7.710743994652657918e-02 2.174873826640816576e-01 1.300000000000000000e+01 1.200000000000000000e+01
1.340579710144927494e+00 8.498047614220706203e-01 -5.270975881792455686e-01 -1.612234205733236614e+00 1.165186779290779517e+00 1.263717749084316555e+00 1.964644885724703860e+00 -2.047216379992210733e+00 8.000000000000000000e+00 1.100000000000000000e+01
1.376811594202898670e+00 8.301534715323064528e-01 -5.575349439298492582e-01 -1.488971194667860987e+00 1.175304909456364122e+00 1.268304741331587548e+00 9.915320702202625736e-01 -1.098282483748469929e+00 9.000000000000000000e+00 8.000000000000000000e+00
1.413043478260869623e+00 8.094125173647965799e-01 -5.872404760685207004e-01 -1.378332302268538312e+00 1.185321687699835369e+00 1.272908383260238807e+00 8.309414532236172324e-01 -1.895562238667916510e+00 5.000000000000000000e+00 1.000000000000000000e+01
1.449275362318840576e+00 7.876091236166821163e-01 -6.161751929409053918e-01 -1.278222707826892623e+00 1.195239124357181382e+00 1.277528735304618746e+00 9.764471837776995677e-01 -7.901832891878362020e-01 6.000000000000000000e+00 1.000000000000000000e+01
1.485507246376811752e+00 7.647719095494800445e-01 -6.443011146692531055e-01 -1.186979026013434080e+00 1.205059170538156810e+00 1.282165858118438972e+00 1.040229038264708805e+00 -3.493565645499697503e+00 9.000000000000000000e+00 1.000000000000000000e+01
1.521739130434782705e+00 7.409308514232737508e-01 -6.715813230050271532e-01 -1.103263039102901688e+00 1.214783720430151481e+00 1.286819812575568767e+00 1.553748786421927930e+00 3.564711028153985772e+00 4.000000000000000000e+00 8.000000000000000000e+00
1.557971014492753659e+00 7.161172431497011548e-01 -6.979800097880108911e-01 -1.025985319217378233e+00 1.224414613491112913e+00 1.291490659770835325e+00 1.351273647427442270e-02 5.884093783611111128e+00 4.000000000000000000e+00 9.000000000000000000e+00
1.594202898550724612e+00 6.903636552153833428e-01 -7.234625239483073456e-01 -9.542493665707983963e-01 1.233953636537871823e+00 1.296178461020825123e+00 1.860150930644592471e+00 -1.777494677312148053e+00 7.000000000000000000e+00 1.000000000000000000e+01
1.630434782608695787e+00 6.637038919297132411e-01 -7.479954169895371985e-01 -8.873101049214009439e-01 1.243402525735804343e+00 1.300883277864689713e+00 1.542299171979831796e+00 2.353138314506240558e+00 5.000000000000000000e+00 1.000000000000000000e+01
1.666666666666666741e+00 6.361729470531241049e-01 -7.715464868935266729e-01 -8.245426009449460247e-01 1.252762968495368057e+00 1.305605172064952191e+00 9.491439449665275419e-01 2.182135807420456874e+00 7.000000000000000000e+00 9.000000000000000000e+00
1.702898550724637694e+00 6.078069578640756809e-01 -7.940848203888660750e-01 -7.654181798443528972e-01 1.262036605280697055e+00 1.310344205608319212e+00 1.155344379780952391e+00 -1.506931099909233351e+00 6.000000000000000000e+00 1.100000000000000000e+01
1.739130434782608869e+00 5.786431577250503722e-01 -8.155808335278499355e-01 -7.094859686955740097e-01 1.271225031335103450e+00 1.315100440706494567e+00 1.474926692601429057e+00 1.722849057212998636e+00 4.000000000000000000e+00 1.100000000000000000e+01
1.775362318840579823e+00 5.487198272098272600e-01 -8.360063105185374654e-01 -6.563584751764383052e-01 1.280329798328022628e+00 1.319873939796995188e+00 2.612830525167368911e-01 1.285352679850222835e+00 1.000000000000000000e+01 9.000000000000000000e+00
1.811594202898550776e+00 5.180762438561775651e-01 -8.553344407609659861e-01 -6.057002023620846609e-01 1.289352415927659923e+00 1.324664765543971390e+00 5.015202157754590218e-01 4.330320628943333361e+00 9.000000000000000000e+00 1.100000000000000000e+01
