X Y1 Y2 Y3 Y4 Y5 Y6 Y7 Y8 Y9 Y10
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.723987499239574062e-01 -8.559978197216722151e-02 6.000000000000000000e+00 3.000000000000000000e+00
3.623188405797101580e-02 3.622395734746659823e-02 9.993436970902898064e-01 3.624774684919416373e-02 3.208831455150044920e-02 1.003629760087325629e+00 5.250214763580769439e-01 -8.760158412193778110e-01 7.000000000000000000e+00 4.000000000000000000e+00
7.246376811594203160e-02 7.240036691771647992e-02 9.973756498281778349e-01 7.259087078192574816e-02 6.317890162153166900e-02 1.007272695332942503e+00 5.246490480611651908e-01 -1.852789588717499436e+00 8.000000000000000000e+00 4.000000000000000000e+00
1.086956521739130543e-01 1.084817433450220026e-01 9.940984414839532102e-01 1.091257553759811677e-01 9.333193979221912628e-02 1.010928853559514895e+00 5.593342992480360154e-01 -1.008126488784285790e+00 4.000000000000000000e+00 6.000000000000000000e+00
1.449275362318840632e-01 1.444207260047119801e-01 9.895163737403600557e-01 1.459508198523318534e-01 1.226023220923322804e-01 1.014598282763291115e+00 6.525090577279211157e-01 8.135509472918569518e-01 6.000000000000000000e+00 5.000000000000000000e+00
1.811594202898550721e-01 1.801701411790032348e-01 9.836354610461834902e-01 1.831675944128491607e-01 1.510402574128659192e-01 1.018281031114734336e+00 2.772614313576069467e-01 2.000402417380738651e+00 6.000000000000000000e+00 4.000000000000000000e+00
2.173913043478261087e-01 2.156830639774971747e-01 9.764634227216495432e-01 2.208818671121690891e-01 1.786917887433759067e-01 1.021977146959155203e+00 1.178127246007129036e-01 8.300693582592758024e-02 5.000000000000000000e+00 7.000000000000000000e+00
2.536231884057971175e-01 2.509128799310638147e-01 9.680096728260000338e-01 2.592049304616457772e-01 2.055992416633001807e-01 1.025686678817346431e+00 8.530038012479641552e-01 5.294667464377570409e-01 5.000000000000000000e+00 5.000000000000000000e+00
2.898550724637681264e-01 2.858133461782654261e-01 9.582853078005437730e-01 2.982549600330032247e-01 2.318016140573243844e-01 1.029409675386218970e+00 9.919133602173328956e-01 4.180302660561704964e-01 2.000000000000000000e+00 5.000000000000000000e+00
3.260869565217391353e-01 3.203386521640054219e-01 9.473030919034035602e-01 3.381585628738455473e-01 2.573349160624890386e-01 1.033146185539442596e+00 1.282729038439204272e-01 -1.051945641828696543e+00 6.000000000000000000e+00 8.000000000000000000e+00
3.623188405797101441e-01 3.544434797707296525e-01 9.350774404550761254e-01 3.790525409299062010e-01 2.822324676842163371e-01 1.036896258328086295e+00 7.260147174370290557e-02 -3.689993047646256130e-01 2.000000000000000000e+00 4.000000000000000000e+00
3.985507246376811530e-01 3.880830628032512220e-01 9.216244009167985363e-01 4.210859243930610840e-01 3.065251602532608199e-01 1.040659942981262853e+00 6.058890173780758781e-01 2.033303557309829035e+00 2.000000000000000000e+00 6.000000000000000000e+00
4.347826086956522174e-01 4.212132457491188364e-01 9.069616318265577570e-01 4.644223426528248932e-01 3.302416868705768116e-01 1.044437288906774786e+00 3.887531695950193766e-01 2.772049842310131962e-01 4.000000000000000000e+00 4.000000000000000000e+00
4.710144927536232262e-01 4.537905417373991335e-01 8.911083796203903562e-01 5.092428172774141615e-01 3.534087461521111528e-01 1.048228345691762931e+00 4.296387688696693408e-01 -9.928052293873510514e-01 4.000000000000000000e+00 5.000000000000000000e+00
5.072463768115942351e-01 4.857721896197970124e-01 8.740854533693991346e-01 5.557490835103782167e-01 3.760512229018710961e-01 1.052033163103358149e+00 1.220799654058218886e-01 3.824261806198405167e-01 3.000000000000000000e+00 6.000000000000000000e+00
5.434782608695651884e-01 5.171162100991872901e-01 8.559151974656444839e-01 6.041675759822500158e-01 3.981923487790845484e-01 1.055851791089333691e+00 9.937594199861607969e-01 -1.382502634517771112e+00 7.000000000000000000e+00 5.000000000000000000e+00
5.797101449275362528e-01 5.477814608318849476e-01 8.366214622927660161e-01 6.547542532923870118e-01 4.198538455602640607e-01 1.059684279778760896e+00 5.166657893161226145e-01 1.328839594914848821e+00 7.000000000000000000e+00 4.000000000000000000e+00
6.159420289855073172e-01 5.777276904313239925e-01 8.162295729198301153e-01 7.078004884883878356e-01 4.410560532108669940e-01 1.063530679482668218e+00 6.030490794255007891e-01 1.388852449429410774e+00 3.000000000000000000e+00 5.000000000000000000e+00
6.521739130434782705e-01 6.069155913022624693e-01 7.947662958594967630e-01 7.636403235317322791e-01 4.618180446592961008e-01 1.067391040694700477e+00 3.492138285362522687e-02 9.058140519145907454e-01 5.000000000000000000e+00 5.000000000000000000e+00
6.884057971014493349e-01 6.353068512361608189e-01 7.722598039341388443e-01 8.226594832460580875e-01 4.821577288964187247e-01 1.071265414091782997e+00 2.483637648482228677e-02 8.486946763646098235e-01 6.000000000000000000e+00 6.000000000000000000e+00
7.246376811594202882e-01 6.628642037000088694e-01 7.487396392960327107e-01 8.853066792660206907e-01 5.020919437972360955e-01 1.075153850534785516e+00 4.215491142396260438e-01 -1.042123629474560831e+00 8.000000000000000000e+00 4.000000000000000000e+00
7.608695652173913526e-01 6.895514767525948718e-01 7.242366746501558428e-01 9.521079239541193617e-01 5.216365398702063061e-01 1.079056401069191207e+00 1.498196129308785318e-01 -5.605534322765213240e-01 1.000000000000000000e+01 4.000000000000000000e+00
7.971014492753623060e-01 7.153336405240053875e-01 6.987830727304955580e-01 1.023684843607957751e+00 5.408064559779265368e-01 1.082973116925765256e+00 3.448629503644903282e-01 -7.697843054355250902e-02 7.000000000000000000e+00 2.000000000000000000e+00
8.333333333333333703e-01 7.401768531960370989e-01 6.724122440830566649e-01 1.100778368789801620e+00 5.596157879354226594e-01 1.086904049521228988e+00 4.873153840289178307e-01 -6.265134933363359915e-01 4.000000000000000000e+00 5.000000000000000000e+00
8.695652173913044347e-01 7.640485054231633821e-01 6.451588032109848436e-01 1.184279748831541967e+00 5.780778507751580531e-01 1.090849250458933550e+00 1.869301497727842154e-01 1.035349247093351466e-01 2.000000000000000000e+00 2.000000000000000000e+00
9.057971014492753881e-01 7.869172631357517211e-01 6.170585231393681536e-01 1.275271685953229150e+00 5.962052353677147476e-01 1.094808771529538260e+00 2.723948061655491193e-01 -1.035697314759087329e+00 1.000000000000000000e+00 2.000000000000000000e+00
9.420289855072464524e-01 8.087531086693457993e-01 5.881482884593556282e-01 1.375083672840161864e+00 6.140098600012214858e-01 1.098782664711690060e+00 9.951975903135037438e-01 1.236295749491162166e+00 5.000000000000000000e+00 4.000000000000000000e+00
9.782608695652174058e-01 8.295273801660261181e-01 5.584660469132293192e-01 1.485367615007242126e+00 6.315030174487387127e-01 1.102770982172705860e+00 3.279464050944480569e-02 -4.649338688646975082e-01 2.000000000000000000e+00 4.000000000000000000e+00
1.014492753623188470e+00 8.492128091961319569e-01 5.280507595839759594e-01 1.608202987654412386e+00 6.486954179891114558e-01 1.106773776269257104e+00 8.918167733825251853e-01 -1.861561303375473542e-01 6.000000000000000000e+00 5.000000000000000000e+00
1.050724637681159424e+00 8.677835565509606219e-01 4.969423497547433843e-01 1.746245931704631271e+00 6.655972287917146790e-01 1.110791099548057881e+00 8.078219209862654848e-01 1.874043571280475107e-01 8.000000000000000000e+00 4.000000000000000000e+00
1.086956521739130377e+00 8.852152461594632316e-01 4.651816505053063544e-01 1.902945322967689812e+00 6.822181100277550092e-01 1.114823004746553714e+00 2.673519201400786915e-02 7.936544245393669650e-01 5.000000000000000000e+00 3.000000000000000000e+00
1.123188405797101552e+00 9.014849970844173166e-01 4.328103511143281956e-01 2.082863764148485508e+00 6.985672480292846043e-01 1.118869544793615223e+00 7.490111261014339439e-01 -2.162330420068846459e-01 2.000000000000000000e+00 4.000000000000000000e+00
1.159420289855072506e+00 9.165714535560781639e-01 3.998709423377722616e-01 2.292168188559816411e+00 7.146533857809089785e-01 1.122930772810231126e+00 1.484566797770705548e-01 -1.003454338491486020e+00 8.000000000000000000e+00 7.000000000000000000e+00
1.195652173913043459e+00 9.304548130038867715e-01 3.664066606352866518e-01 2.539404746056299178e+00 7.304848509975896409e-01 1.127006742110207238e+00 8.303193992892364816e-01 2.152377484516777351e+00 6.000000000000000000e+00 7.000000000000000000e+00
1.231884057971014634e+00 9.431168520494388474e-01 3.324614314177765650e-01 2.836770713605881511e+00 7.460695820142878576e-01 1.131097506200865688e+00 7.490721161655111704e-01 -1.437137923670054107e+00 1.000000000000000000e+00 5.000000000000000000e+00
1.268115942028985588e+00 9.545409504265972567e-01 2.980798113906548696e-01 3.202299900732301197e+00 7.614151516889481330e-01 1.135203118783747023e+00 7.155292879325864108e-01 -3.038719736067128641e-01 4.000000000000000000e+00 4.000000000000000000e+00
1.304347826086956541e+00 9.647121127973506960e-01 2.633069300684501290e-01 3.663831075568581230e+00 7.765287894989962858e-01 1.139323633755315868e+00 8.409802270077199049e-01 -1.237074276988953114e+00 9.000000000000000000e+00 8.000000000000000000e+00
1.340579710144927494e+00 9.736169884347810610e-01 2.281884305375437572e-01 4.266723716628535001e+00 7.914174019927469050e-01 1.143459105207667470e+00 3.304676643154753624e-01 1.161030327324420908e+00 7.000000000000000000e+00 6.000000000000000000e+00
1.376811594202898670e+00 9.812438887473053928e-01 1.927704095447892174e-01 5.090220491124278546e+00 8.060875917405406765e-01 1.147609587429239353e+00 8.095313731506471600e-01 1.143271756091333469e+00 6.000000000000000000e+00 4.000000000000000000e+00
1.413043478260869623e+00 9.875828026211892485e-01 1.570993569906543597e-01 6.286358019147966658e+00 8.205456749157705731e-01 1.151775134905522080e+00 4.336178925578104693e-02 4.149849357315069098e-01 7.000000000000000000e+00 7.000000000000000000e+00
1.449275362318840576e+00 9.926254095611931616e-01 1.212220949063063796e-01 8.188485855886272091e+00 8.347976976229721791e-01 1.155955802319776016e+00 8.366095157190667209e-01 -4.946641919134064369e-01 7.000000000000000000e+00 5.000000000000000000e+00
1.485507246376811752e+00 9.963650906121024331e-01 8.518571599474181189e-02 1.169638687633504404e+01 8.488494510786224190e-01 1.160151644553748751e+00 6.096556048799771643e-01 -5.900315234519054597e-01 4.000000000000000000e+00 5.000000000000000000e+00
